,G1,G2,G3,G4,G5,D1,D2,D3,S1,S2,S3,A1,A2,A3
756,4082407.974,7026816.603999998,1222086.6926,19548.10752,71861093.5,2724667.0,5557898.0,13664073.0,100.0,100.0,60.1887159243202,4920371.824184693,12340424.49327357,8224230.0816617375
757,3375004.242,549427.7356,12305387.36,3348588.514,238652.9846,103269.0,192670.0,4675297.0,100.0,100.0,16.950366963618734,745495.7364609422,1042813.75,792479.9981390578
758,1836760.8174,4531863.678,4817789.83,5370888.334,4965746.406,1686416.0,6402238.0,5609029.0,100.0,100.0,71.5707412993386,6509706.004356412,10853375.483648712,4014423.634994878
759,1149345.077,6172737.77,2840663.87,195750603.5,1491728.89,428956.0,2494481.0,209668.0,0.0,100.0,100.0,0.0,6654242.110024353,2097599.3804131467
760,6252296.53,17984973.505999994,2109828.874,66137365.18,5214949.3160000015,120318.0,276637.0,2832583.0,100.0,100.0,100.0,3550767.7722746115,2208766.4169251123,6103725.735175277
761,416249.84,1809803.5144,749441.8114,1366627.7464,351078.3264,2349707.0,5633980.0,5600587.0,15.420850034655496,25.02624903427105,27.75164164283446,362344.7927238026,1409973.865341024,1554254.8341351734
762,23118.34158,2860248.022,6954842.382,27653663.14,788618.3536,1626893.0,5295851.0,329576.0,100.0,100.0,100.0,7263808.696158087,25179558.28764361,1174540.225073305
763,1114300.6954,29704915.2,18820947.336,1603021.1832,92450.7153,284953.0,474968.0,5829234.0,100.0,100.0,1.0278729361704977,3894926.25,6926660.206002951,59917.11867204896
764,21822447.48,30486411.7,9235795.32,1347720.7878,185144.44264,1431033.0,1866112.0,9372746.0,100.0,100.0,27.889403356284273,6061817.3828125,8550132.59375,2614002.9375
765,22880348.46,3035037.288,12651490.5,106101.8036,263019.8112,2208400.0,4171693.0,9927890.0,100.0,100.0,100.0,10786114.0,4821817.665162068,11233831.737637933
766,361.4814916,53966850.08,467431.9208,100214675.6,6617345.534,3082098.0,4924087.0,14923958.0,42.036260338840464,11.348520128727024,86.48553736188735,1295598.7391781951,558811.0043510307,12907065.271962374
767,1703453.6406,9016882.422,1354666.0836,27850856.38,199524072.6,479544.0,560702.0,3453347.0,100.0,100.0,92.04206455360553,2279971.8336,1600865.3125,3178531.875
768,63779524.92,132244066.4,10705678.598,246387.3696,19415.860686,61684.0,251173.0,1804121.0,100.0,100.0,0.0,2558877.75,9959638.110686,0.0
769,6019679.353999998,1774768.3136,10248037.712000003,20936110.7,2991849.632,3020129.0,7197434.0,20481006.0,100.0,78.4500593160255,100.0,6093852.4205106525,5646391.242231787,30213766.194857564
770,3787576.984,1804383.7426,5163244.26,27007.34078,696487.2572,3238384.0,6883500.0,10797444.0,81.25250261775497,100.0,12.739885957691824,2631268.044372958,7471849.488261404,1375582.0519456384
771,35561.31526,1845296.7876,3450911.42,273059.1748,173276.9099,1225218.0,3253326.0,2824565.0,8.16433314835157,21.92388986624826,100.0,100030.87931357016,713255.6092300199,3083961.01615641
772,6159089.328,404038.7428,16502209.402,1863369.7858,1940628.4052,60185.0,157743.0,3734221.0,100.0,100.0,100.0,1322339.1875,729142.7006047457,11074049.603676505
773,922920.7344,20879121.46,4779681.89,93893884.96,40738672.06,1403127.0,2924743.0,4593394.0,100.0,100.0,72.55547492836996,11302997.910161713,6726482.824238287,3332758.83203125
774,177025.2552,1750190.3944,7669398.856000002,8212113.393999998,107288.818,796188.0,9829432.0,1800003.0,1.3247925787326686,79.68110529424132,100.0,10547.83953676006,7832200.06174585,9965979.998317389
775,1546436.3548,1639995.3012,1502352.4388,113961623.48,26785074.26,1079576.0,3903849.0,292106.0,100.0,100.0,100.0,1301824.0649633685,10678768.16507946,7449988.791207172
776,85969.1849,432175.4882,425596.593,61.66510756,2535587.7180000003,2005082.0,4601181.0,5444890.0,15.451710783842277,7.9440712062343435,3.3516412585186153,309819.4716188804,365521.0949677254,182493.1797209542
777,196031.26422,4177485.66,4887010.454,471723.26,47809051.86,2983181.0,7349005.0,309980.0,100.0,37.356131112892015,100.0,21556564.98092701,2745303.94329299,610792.9375
778,4311014.798,999189.6774,4048289.0,21002471.62,631785.4968,762317.0,1667859.0,5198625.0,100.0,100.0,58.00451632968986,5087964.944294754,2154608.7654609066,3015437.287044339
779,370515.5198,843549.071,35493323.2,448978.0732,1393.2920907999994,890403.0,1346713.0,9626642.0,14.140666641210608,49.15259201616482,9.091325900433484,125908.9199933385,661944.3465186537,875189.3974880078
780,14408615.94,34980716.1,316901.2952,218552.8156,1146230.3224,1676898.0,3610043.0,4147611.0,100.0,100.0,100.0,3333975.094883231,35774433.61488445,9424141.323432315
781,3054649.288,823061.817,913526.0734,23240433.62,387844.1404,31313.0,131975.0,2837837.0,100.0,100.0,100.0,1064340.75,919896.7107763804,19653641.60802362
782,44079504.36,77399806.5,1349950.6090000002,126784.39036,1709539.813,1562413.0,3429094.0,8521457.0,100.0,100.0,100.0,3099689.7857604856,14444521.722115219,93145144.66448429
783,32326549.8,152905871.84,98434445.3,24889436.96,3916.234736,1388905.0,3160016.0,100720.0,100.0,69.58149302092141,100.0,2572149.6513668266,2198786.3125,6211243.399775423
784,2978385.486,2397778.798,58612.53654,5838190.552,1887133.5614,1566381.0,3114736.0,25565283.0,100.0,78.86354845290259,26.889293836066603,3829385.5335080167,2456391.33454,6874324.065891983
785,2004466.832,5125143.01,3046538.47,269605785.6,72096381.06,2102510.0,3905853.0,22403910.0,100.0,100.0,0.21495389923008976,3624359.75,29569280.582000002,48158.078125
786,3971.96299,174985.61808,3971962.99,85807205.06,4615743.548,1656388.0,3086075.0,13477618.0,100.0,48.09477562324912,93.32426500071618,5516772.646650591,1484240.8468151854,12577887.938104223
787,129466.47824000005,627759.498,719866.4118,13653118.648,316429.8562,88134.0,205211.0,817535.0,100.0,100.0,100.0,1654346.47824,840522.8948699002,4724046.3343301
788,595590.6276,10027493.9,13679800.748,4878248.884,770738.8790000001,2457851.0,4353271.0,10073293.0,87.90299852849874,100.0,100.0,2160524.7283626916,11443055.985809425,15752701.696827881
789,3557662.15,3747283.952,6526912.824,17339.471213999994,2829281.1739999987,3066214.0,5760310.0,4584407.0,22.92489437425669,100.0,100.0,702926.320788671,9589381.464282034,6386171.786143293
790,2600667.966,464139.3002,2463079.174,3914218.136,53987140.54,3679980.0,8567029.0,359192.0,100.0,73.2099576373827,100.0,14858266.854214922,6271918.301682292,2003396.6105527862
791,829.6743986,548883.3436,1800175.8534,53674.65322,601789.6416,1061074.0,1997085.0,7991954.0,100.0,51.40018575400345,5.177298160637378,1565080.4791122745,1026505.3996653398,413767.28744098527
792,876584.9552,8727262.94,71910.21568,129191396.9,60469.18642000003,24230.0,332658.0,2702581.0,100.0,35.25335813583321,32.43510389512839,334504.02818,117273.11610750003,876584.9552
793,229557.0562,6448551.177999998,1806490.144,136067.9756,123685.61862,90237.0,470085.0,683976.0,100.0,18.350831729444785,7.2299967303363655,3437352.4906733544,86264.50733536051,49451.442436285455
794,1721172.593,560667.243,118030.61428,28325.29974,20029166.82,29544.0,98586.0,1797421.0,93.63738915143945,100.0,100.0,27664.230250901273,187028.7303957633,20050301.793945834
795,3254990.1360000004,2696624.548,29886315.8,63323812.4,70035118.78,1094064.0,3068135.0,2374777.0,81.97147430360565,100.0,100.0,896820.390625,5234020.84375,4792732.0
796,2880332.808,1005287.238,9806417.442,2436157.1580000003,6719444.044,3206842.0,7019367.0,7132394.0,94.83542104662469,0.0,0.0,3041222.113,0.0,0.0
797,9084751.146,272802.9952,673463.9114,4199106.032,6146141.956,141480.0,284427.0,3706714.0,100.0,100.0,99.73647818526058,2082026.0576530416,6235075.255196958,3696946.0
798,8388491.346,12908861.31,1121514.6262,591005.1398,2489080.4,104589.0,1686380.0,1873235.0,100.0,54.98920023956641,83.07982414112485,371099.7453613281,927326.875,1556280.34375
799,6296482.208,1548880.2398,2644667.656,439760.0724,62450850.32,36009.0,174686.0,5153636.0,100.0,100.0,100.0,2322811.6875,972036.9369431521,50408881.924519345
800,213598187.8,689747822.8,7962725.366,1546979.218,108775743.86,1397617.0,3758377.0,7838868.0,12.43681572142082,100.0,0.0,173819.05078125,5074946.53125,0.0
801,3018475.628,14834548.862,1721464.0866,12775307.078,41920.09864,1644048.0,4257516.0,6648891.0,100.0,100.0,45.7938756585312,6420593.0,14850159.711428728,3044784.8772112713
802,417835.8398,731832.0698,1403443.5418,68423.51497999999,3944033.244,49703.0,116217.0,3057985.0,100.0,100.0,100.0,717941.2203237616,197031.2108537602,4181647.980102478
803,4052930.35,6382683.41,10033157.374,140200282.26,31771632.02,2574733.0,5330666.0,8762563.0,100.0,100.0,95.16124759737218,3305726.4787714225,5708940.191672855,8338564.272305723
804,279429.154,60892265.48,150780204.14,30170615.58,189864.8031,106871.0,457125.0,896597.0,100.0,100.0,100.0,147466.88114227742,1191555.9033749208,1865589.3694828018
805,588863.819,844455.3334,4588790.368,319550.0088,567595.2552,1798261.0,5435328.0,261502.0,77.3202436704583,84.51170744237355,100.0,1390419.78703082,4593488.4978934135,925346.499475766
806,64527.56887999999,3082505.666,1191035.7398,4209150.47,843186.7476,917563.0,1296841.0,7465771.0,100.0,100.0,15.953285197202003,6186117.356251691,2013253.096228309,1191035.7398
807,1549423.6748,996352.6072,1347473.1814,36957464.12,163682.46735999998,92859.0,250607.0,6378995.0,100.0,100.0,34.73164875073869,285530.71875,9289002.186332816,2215530.1372271837
808,2507015.162,161433759.2,1926768.3264,50843899.86,42234363.04,967699.0,2234672.0,85439.0,100.0,66.47546807204816,100.0,2106852.75,1485508.671875,2727778.875
809,19233175.96,59063848.94,82960997.0,13713492.916,119846.69,3222367.0,5951229.0,5081659.0,0.0,48.838055131133416,0.0,0.0,2906464.5,0.0
810,42510.62946,1992552.7626,4549672.046,1977806.6284,207621.2194,293185.0,12945286.0,1464696.0,97.32080071921222,50.013702541952895,100.0,285329.98958862235,6474416.8332450725,1826107.325426305
811,55458506.44,10799604.872000003,2784857.82,1398869.3088,4205.448026,268046.0,428322.0,5134475.0,100.0,100.0,61.51698325579214,1760136.71875,447805.9545031664,3158574.1260228334
812,10060560.89,5177201.154,4967518.762,91458.40844,739439.755,2666572.0,5457071.0,9312201.0,100.0,91.02902934559583,0.9821352485840888,5916640.909,4967518.762,91458.40844
813,40890239.02,127204851.08,2898035.506,29500992.02,14323462.166,183258.0,299799.0,6985108.0,100.0,100.0,100.0,1615461.5,1993179.8125,8716765.25
814,384185.9344,19204053.176,275801.745,28894.8264,34132.39686,4816611.0,8748441.0,15796295.0,100.0,76.47534314260872,42.30797847897322,6553574.715206204,6690400.27437867,6683093.089075123
815,605994.5656,726406.6484,4536867.576,606576.0878,1721464.0866,818954.0,2582933.0,4355425.0,6.12268900837089,77.81438781277608,36.7451139738192,50142.00654161374,2009893.5015641712,1600405.880294215
816,133666.20404,74108.14312000001,17463489.6,680505.1828,661990.8282,1315213.0,4571594.0,200432.0,41.304783449749976,100.0,100.0,543245.8815529601,17231772.472034916,558236.4217721241
817,153283.39314,1794775.3294,1045318.0158,13653.118648,4378561.758,1270230.0,3782811.0,265812.0,100.0,13.05860746144041,100.0,1703311.2603002489,493982.43949818856,4379671.907189563
818,12989438.874000002,1057910.3884,5244912.016,204.5763458,264856.9628,1420485.0,4635935.0,116692.0,100.0,6.686032726925293,100.0,5280877.30259284,309960.1312989841,2342157.2265414754
819,5098644.086,551199.4956,2721867.03,72437.93044,1717968.3348,859501.0,3914602.0,274703.0,100.0,100.0,100.0,2654779.1939668823,6584004.241392326,850895.5110407922
820,209262.2042,1911098.5244,19478970.624,3235860.63,29858961.1,867122.0,1899462.0,9158214.0,24.13295986031954,100.0,3.6173105355629698,209262.2042,1994113.515758597,331281.0398914029
821,2374585.17,875470.1012,4440776.468,915820.8834,11217.375382,1252456.0,4260513.0,148475.0,100.0,18.00373956348994,100.0,2402579.738119732,767051.6645886322,639225.3698236357
822,1005694.6216,736787.6536,201784730.4,1867367.772,21305170.82,513464.0,781183.0,5313980.0,100.0,100.0,100.0,1638843.40234375,1094944.0462980657,7884897.925426934
823,3653096.516,1758751.8954,38424339.12,39808728.74,42135987.28,1446720.0,3784992.0,6369164.0,91.49170839899911,100.0,48.95374809001621,1323628.84375,6929101.8125,3117944.5
824,1423380.4598,3225659.4039999987,4630387.154,1624240.6512,494081.5058,160427.0,239544.0,3607892.0,100.0,100.0,100.0,2444605.718834399,786370.0144031014,4630387.154
825,259123.49,179274.18816,6340875.574,586158.9124,24442321.82,4239684.0,7985283.0,13234277.0,27.537121694274838,46.748381512709614,100.0,1167486.9425326993,3732990.5617095437,26648152.99031776
826,2587640.382,3246083.34,406261.17299999995,1399123.1716,652479.1714,1984621.0,5719168.0,8608818.0,11.543352520088558,100.0,23.572374778976624,229091.79821770673,6033192.596782294,2029302.8429999999
827,5633999.536,6173420.722,2394144.884,253880.005,1220695.3226,299593.0,1168729.0,489815.0,100.0,18.075270818036095,100.0,1275594.125,211250.93187892507,928673.3856210749
828,15878800.134000005,2636912.796,10468877.836,1005083.5874,106803818.26,422973.0,1698845.0,154441.0,100.0,75.91280399330132,79.86930486399336,3581393.0,1289640.875,123350.953125
829,34402177.44,20814556.42,2212266.514,16562.795297999994,22774.19426,1558450.0,3088541.0,12525884.0,0.0,37.52302363821078,100.0,0.0,1158913.9695058316,56292860.59875417
830,4556362.192,574075292.4,3481590.142,1718550.6312,12886537.944,1944189.0,5611524.0,13067912.0,100.0,25.92175717327414,100.0,10555024.484375,1454605.625,13989280.625
831,21981317.34,37411918.98,5806662.422,160185.44182,266198.4328,2705282.0,21559082.0,517504.0,39.21129658151154,23.533051692296926,100.0,1060776.148386247,5073509.911444682,6014160.736789072
832,363751.9244,1545893.6186,1394558.3362,307099.0048,16249622.304000005,8759472.0,14997954.0,14657252.0,7.152802294612041,3.0837588484995515,100.0,626547.7142118992,462500.7335688924,17377318.404019214
833,15390275.984000005,18126047.914,1364129.9504,117689.10954,8606524.444,2429696.0,5965478.0,131564.0,16.24819154809599,100.0,0.0,394781.66011642624,8542182.846383573,0.0
834,1842855.2464,14664884.94,14354606.192,15085913.938,1261475.6056,6719228.0,11193313.0,12563725.0,18.774115204901513,100.0,97.86498120751895,1261475.6056,33652773.20618564,12295487.11021436
835,3563340.78,4086556.586,5744598.038,29234400.96,9407484.528,896108.0,2598530.0,217674.0,79.50869900726252,100.0,100.0,712483.8125,9259896.0,755837.6875
836,6120980.752,333795.818,1443764.5362,5520391.13,17783723.555999998,3490134.0,6517894.0,560513.0,100.0,95.731015148973,18.46001850176459,11821290.673961202,6239646.092534002,103470.80350479577
837,2112834.962,2574275.156,2638462.552,22954.03274,507003.3192,3485939.0,8724878.0,383423.0,60.601421822727175,59.97475122417517,0.8539471430384847,2112528.5978729576,5232723.875112791,3274.2297542524493
838,1910785.9982,450049.9036,5251654.074,3683023.956,233844.3934,1858846.0,3154480.0,11452813.0,100.0,100.0,18.498386392584944,2304984.642967761,6921389.20832204,2118585.6015601996
839,1407772.7966,3976036.45,1385206.2666,34632389.92,31082447.9,180903.0,740133.0,411683.0,100.0,100.0,100.0,1368762.5290989317,2012909.7328892238,4773822.051211844
840,385.6894558,1372885.5718,47988392.5,563293.207,7459811.486,195538.0,441416.0,5444808.0,100.0,14.123884184744167,100.0,1714803.927100783,62345.08461293032,7460045.558273336
841,3221673.4639999988,6123018.286,438001.9718,24222.4854,12206136.346,130294.0,1355669.0,188908.0,100.0,100.0,100.0,3199710.864694751,12741779.206344815,2537671.896235433
842,5328674.65,3301568.204,7876446.464,540221.9116,2221583.004,2598519.0,5643071.0,3110398.0,100.0,100.0,48.23531122957456,4641505.41755409,13126678.660267446,1500310.1557784625
843,2539741.118,13732105.355999995,2964124.1580000008,87536175.9,65327515.46,3518172.0,7297440.0,1618612.0,100.0,23.403857968579405,100.0,9337371.562557697,1707882.492942301,8137817.5
844,171.32881984,504041.1566,8747925.968,3618546.048,18142858.096,1626904.0,3337057.0,8310809.0,46.05756457429268,53.086453266371116,19.275150809998436,749312.3603617506,1771525.204777166,1601920.968280923
845,8621022.154,1136256.7342,17841861.364,40326778.36,281777.7732,1188783.0,3070939.0,5323415.0,100.0,42.701801470078244,51.968999223242974,17218094.498152792,1311346.275047206,2766525.5
846,3665144.448,6959280.07,4542988.452,79264932.02,49941268.4,47760.0,953800.0,1360546.0,100.0,100.0,100.0,4868288.125,1667185.1640625,12141737.234375
847,5553420.652000002,98257158.7,45988.03798,37450525.42,3028235.452,298022.0,497010.0,3384606.0,100.0,100.0,29.031313459571557,2228034.8226270196,3507808.844027764,982595.5772314664
848,2316545.806,532584.9598,9034478.05,1174918.386,129882.43448,164720.0,279588.0,2551050.0,100.0,100.0,100.0,2576114.1634053276,723673.8754288603,8886334.05519581
849,704651.6359999998,1570716.9208,18604945.576,9909.052762000003,6829890.502,35091.0,347066.0,654595.0,100.0,5.651528971838579,100.0,2409696.355317354,19614.535541401285,7895684.906203244
850,6456288.594,45494849.7,901162.4454,6255741.068,288459.28,1384900.0,3690279.0,6399564.0,100.0,100.0,73.19697293099769,2004014.2710848262,4081615.987283301,4684287.128781873
851,1812215.7814,351785.8058,5919501.852000001,109132.22852,6438010.12,1945698.0,4241618.0,6605067.0,100.0,8.527986887259992,95.25604849531508,7977195.3362042885,361724.62684765947,6291725.824668054
852,432175.4882,6185038.596,11061487.018,120157757.64,57532125.2,329719.0,466126.0,2582921.0,100.0,52.98707959674506,100.0,1284001.9324554806,246986.5546411239,8787047.672978396
853,588721.2484,6268841.852000001,8592042.998,55160.94496,18528102.974,72368.0,214721.0,2058560.0,100.0,14.891367475642571,100.0,377729.28125,31974.893157374485,9244611.804108875
854,688860.9726,2926178.274,3968400.996,634029.5824,945221.9214,2171950.0,5097548.0,2713591.0,100.0,9.36188042139447,60.38585193412831,3078439.3588589826,477226.3481831854,1638625.043357832
855,995138.3658,24963904.34,3504952.26,115365.0918,681604.8829999999,1352779.0,4641385.0,11864165.0,100.0,100.0,100.0,6651319.040164961,10680397.511917403,12467205.585217638
856,11607245.272,191074.12944,13648481.826,19579051.276,4995.933832,1531119.0,9082198.0,2240502.0,0.0,100.0,100.0,0.0,12389363.120713599,4220828.442558399
857,8388491.346,12908861.31,1121514.6262,591005.1398,2489080.4,3843971.0,7394305.0,15092080.0,81.87125430794954,100.0,55.84676860890629,3147107.272933831,13332401.413395144,8428438.995871024
858,7482304.143999998,147034.34456,51310474.38,241081.8048,3381858.432,346732.0,1851544.0,163082.0,100.0,100.0,100.0,801217.8970063241,6451148.444329906,2174132.97989877
859,3687866.216,2308383.13,21561988.96,37961.70532,1653296.3202,1894517.0,8079562.0,10261350.0,100.0,0.0,100.0,3567557.8174724174,0.0,25681938.514047585
860,5380853.26,5322485.4739999985,459773.242,1082113.7256,778441.6464,82288.0,154559.0,969635.0,100.0,100.0,100.0,109141.9980548426,1476705.914621714,6604031.086323444
861,1349454.8808,993925.1114,4717757.804,730185.16,58919.30076000003,7342414.0,11303355.0,13736448.0,13.912726963402061,35.968494595508865,20.114847829156492,1021530.0123426078,4065646.632286181,2763065.6123312106
862,10064344.596,5213728.78,6019007.79,32429634.04,62227496.5,545318.0,2655042.0,177462.0,100.0,100.0,100.0,5425180.537109375,12102663.0,1191314.1845703125
863,6231655.847999998,127523376.8,40300.5312,60556774.54,3632435.884,99434.0,489009.0,393115.0,100.0,2.1798831531668883,100.0,403798.05300613295,10659.824808469868,2984873.575260397
864,3801895.798,524888.2538,3135680.97,143278.7903,17711918.568,916126.0,9803270.0,542929.0,100.0,100.0,100.0,2992212.4773781644,17791876.319206983,1251125.156589853
865,1731979.7886,517789.3444,11254026.787999997,81754711.1,32586741.4,2372772.0,5633527.0,119939.0,100.0,100.0,100.0,2692113.15625,13773525.7886,1189804.7578125
866,4777378.8,1120857.5314,4173801.812,70480.88552000001,11870.353428,6347562.0,9522508.0,15947596.0,25.162320259422444,16.77806051700774,43.19787422973152,1597193.8791054005,1597692.1549769035,6889022.462745694
867,1468271.4274,3882046.642,10978071.45,487263.7828,998581.281,3981149.0,9669950.0,6238235.0,100.0,47.155091496820205,1.8159851221624554,6883266.595134892,4559873.770196766,113285.41948553106
868,10053941.686,15798162.59,678152.6662,844274.0290000001,3685928.802,1219671.0,2449803.0,8166001.0,100.0,100.0,100.0,2518357.5370622277,13257277.091500524,13905386.092637248
869,1148232.0178,49979.8104,240453.4424,29821.86356,7652047.876,2946765.0,6659629.0,7353185.0,100.0,17.924976997846958,48.77274929540979,4070172.252530376,1193736.9663919455,3586350.4852776784
870,574580.1054,2268557.974,56465.07298,2909188.1380000007,3126993.274,874498.0,1901215.0,3821158.0,22.316771020970013,100.0,5.652134045197944,195159.7162429623,8468182.802918233,215976.97223880485
871,499427.9274,157151.93332,1262186.5632,15565478.925999995,1122829.5858,3302921.0,7831107.0,11814497.0,18.87574626787274,20.045317309618756,100.0,623450.9873882849,1569770.247005766,16413853.701325944
872,3612808.902,384293.19899999996,1397093.128,3937450.854,50546448.66,46805.0,197126.0,1541730.0,100.0,100.0,100.0,397282.82589285064,1639189.0655098006,1996344.8967535987
873,5949437.4679999985,1312863.4572,1613607.6638,8903939.236,1133165.6818,888795.0,1702955.0,4717758.0,100.0,100.0,0.0,2211739.019194899,1980893.8264051008,0.0
874,1582814.1102,1506082.5626,186333.66226,77403492.5,141155466.38,2816229.0,7198658.0,13377218.0,49.67829634813055,100.0,4.742812089180276,1399054.5884619937,36304562.61329816,634456.3125
875,1437809.9858,9187636.576,8485215.984,49902746.2,1605524.31,1488724.0,2908801.0,4916199.0,100.0,73.44912635395134,26.47511092760637,2598771.115234375,2136488.921875,1301569.138671875
876,273657.5512,196716.92734,2901749.876,7325036.022000001,51960.54822,503679.0,1171020.0,3025739.0,0.0,100.0,4.857144453260442,0.0,5108665.465531362,146964.51400863798
877,207336.7094,2650493.768,20449682.84,517004.55100000004,919078.4382,1851347.0,3653419.0,15470631.0,100.0,15.79083781411295,100.0,2542116.176,576905.4689599872,21412049.17489001
878,16684411.594,1130080.2404,618726.7716,321355.7296,181932.78096,2495403.0,7441706.0,357091.0,16.569574631406205,100.0,82.79255141332702,413477.66243934934,17426725.151793286,295644.7497673636
879,54984.68076,336145.1056,1849880.4882,4140744.574,3670936.852,1681250.0,17249316.0,3772312.0,60.91244569708621,30.047386319487817,100.0,1024090.493282262,5182968.615989223,3845632.5912885154
880,260362.7862,5934124.464,6472486.824,16766705.282,107986848.3,104781.0,706127.0,235410.0,100.0,100.0,100.0,849969.3184688102,866291.6966242064,522625.02110698336
881,118460871.0,8975622.656,1613328.4768,21995653.32,385259.4788,118884.0,521628.0,1082032.0,100.0,100.0,13.424123547177903,1218792.8579001355,4417101.4958998645,145253.3125
882,2174239.026,36923697.94,339393.3374,144337.2219,25052418.48,1638913.0,4193042.0,6014044.0,100.0,100.0,5.643346430455115,5722859.5,20373193.2922125,339393.3374
883,1526977.7558,19427591.734,48620967.64,69453979.28,3849054.922,175075.0,274413.0,2801456.0,100.0,100.0,63.67495821815513,361559.125,1598658.75,1783825.9375
884,2629946.396,5163244.26,1104296.6246,4627568.674,54838081.08,579579.0,696193.0,5208319.0,100.0,100.0,100.0,2397774.271804187,5911340.571545813,6050345.1875
885,1292047.7976,49204554.22,21960620.8,2437994.842,1444023.802,1459671.0,5849104.0,5292132.0,100.0,100.0,100.0,4753800.311182615,17272375.342,9968838.928317385
886,1063.8212747999996,2175601.758,2156575.262,2457531.146,299313.5138,1158369.0,2245004.0,7905901.0,100.0,0.018668167301635962,32.825389872671906,2337948.311774685,419.1011026484194,2595142.826197467
887,3805357.462,1469058.095,726078.6994,7545367.874,4972247.103999998,1189980.0,2373553.0,2167047.0,100.0,100.0,4.621581076198781,2838956.8994476628,10304584.943888001,100151.83406433338
888,118960.8845,42947192.22,8658621.22,2193711.748,65839096.28,2360866.0,5261360.0,8004865.0,100.0,10.78025430660869,13.682048037522344,2532916.5,567187.987986187,1095229.474638813
889,168403.2007,731008.3058,553795.8364,20132623.58,16140497.957999995,1067385.0,3729951.0,96720.0,100.0,13.308724831028512,100.0,7484742.316230586,496408.9149221963,793490.7054972183
890,682391.1082,1116701.8912,3311026.988,269910.8142,90228.04288,4633859.0,8446588.0,501761.0,77.2178383074594,3.525970506179089,95.17818276149055,3578165.750015655,297824.2016584622,477567.00160588254
891,171141.07368,32139497.54,1853246.6884,466332.6562,19695751.214,225398.0,313180.0,2963629.0,100.0,100.0,100.0,9414507.858691018,15995775.766222185,20024067.3189668
892,4422159.946,175481327.76,935482.1284,16950845.622,65413143.36,363542.0,773461.0,6797407.0,100.0,17.021313130203072,56.1889243707196,628089.0966796875,131653.21875,3819389.8784
893,1233255.733,31957255.62,2025511.782,450049.9036,65578.02266,889422.0,1889806.0,6728517.0,87.2841824922606,100.0,100.0,776324.7216063141,3179772.9733945196,31678981.803009167
894,682863.1334,9210803.168,9431019.07,825916.9832,630292.3854,1466344.0,4449843.0,264487.0,100.0,54.53028474392859,66.19581673082128,3215955.2762953783,2426512.0585577744,175079.32979684728
895,9651956.974,51178875.62,1514899.4154,16822606.084000006,67645.59818,229057.0,414112.0,5392336.0,100.0,100.0,19.55658213044413,5392130.530893624,912878.0515968701,1054556.6185895058
896,4629259.626,68297971.42,832724.4492,185870.58474,300495.6112,1810300.0,4989759.0,636355.0,100.0,76.7146981373365,100.0,1866446.3340156572,3827878.5546305804,3614253.882493763
897,621087.5708,12884307.024,395995.6684,609197.5414,8846520.836000001,37272.0,461608.0,405486.0,100.0,100.0,100.0,1469165.1577254457,2079035.8272170795,2203562.670657475
898,1904230.8134,72543.78224,10128812.838,17321802.38,21492885.1,605768.0,1432161.0,6357356.0,100.0,0.0,100.0,1527519.8525570258,0.0,18680376.465842973
899,3605646.002,1628450.7078,1893338.8512,39920040.9,676587.338,3490203.0,8493364.0,12623173.0,100.0,22.64940918921104,100.0,18365114.10089887,1923696.766289142,27435252.93181198
900,6094533.92,240924.6118,953455.402,167970.34078,214600.5172,788318.0,986010.0,5908406.0,100.0,100.0,88.09670274806244,1235978.1894696269,1230395.7313416868,5205110.870968686
901,735794.7528,880680.85,322308.8356,3856.037484,293628.7858,1448467.0,4227922.0,9237581.0,45.885691158996174,20.848608850789255,7.471298462525601,664639.094159977,881462.920296466,690167.247227557
902,20996.2926,7746213.704,4173801.812,4825.899286,55573.69218,1221274.0,3916562.0,419337.0,100.0,87.13562740291678,100.0,4950005.311523868,3412720.871324226,811470.7206179067
903,18726331.468,533251.9694,287927.9932,12974865.412,10360476.502,1219580.0,3383253.0,8363864.0,100.0,100.0,100.0,3128320.494433163,9225584.033056464,9678000.903110372
904,19933.524332,4830537.344,575562.5334,51201.2595,104743.0891,784510.0,3856419.0,62817.0,100.0,100.0,100.0,1373674.5423668223,4093443.6446225387,114859.56334263808
905,39389039.38,18887079.85,819857.6294,30395395.74,11739880.324000005,1654877.0,4253312.0,12968591.0,64.76176930370052,100.0,100.0,1071727.625,9126185.0,26297004.75
906,5230222.11,8060233.6839999985,5610257.2,164144434.84,7091791.7179999985,206416.0,281347.0,5386107.0,100.0,100.0,40.8321817594786,6167222.625,2335976.125,2199265.0
907,3111395.8860000004,2876226.262,339590.8698,2896798.086,102860.4485,1649910.0,16752758.0,199568.0,0.0,24.885162627714582,100.0,0.0,4168951.0729274647,2470640.0688725356
908,244954.4256,1637174.5324,1210754.7306,3626.20502,1969.8230268,1668027.0,3966573.0,281705.0,94.8954251533852,38.18850700402866,0.2922899482200603,1582881.3133232568,1514775.0079249097,823.3953986333208
909,394138.0758,47889298.3,3171030.6960000005,9037.119368000003,101000.50308,902254.0,1843347.0,8398140.0,100.0,12.483744709839879,10.260529420039521,5760643.535215401,230118.7335964921,861693.625436107
