,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,D1,D2,D3,D4,D5,D6,D7,D8,D9,S1,S2,S3,S4,S5,S6,S7,S8,S9,A1,A2,A3,A4,A5,A6,A7,A8,A9
612,1995.446422,18140.055678,669728.5064,792088.1074,709968.3206,1995.446422,18140.055678,669728.5064,792088.1074,709968.3206,1995.446422,18140.055678,669728.5064,792088.1074,709968.3206,90318.0,314688.0,1271414.0,90318.0,314688.0,1271414.0,90318.0,314688.0,1271414.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36.26881211680967,130330.88976395517,754257.4451433527,1544992.7458693807,362035.4162484345,654685.27026698,1414597.8121263452,174304.61464723264,1079430.3605475042,461126.7548868145
613,9047689.784,23397802.56,2891851.932,2694659.078,15632631.49,9047689.784,23397802.56,2891851.932,2694659.078,15632631.49,9047689.784,23397802.56,2891851.932,2694659.078,15632631.49,1893201.0,5138079.0,7339461.0,1893201.0,5138079.0,7339461.0,1893201.0,5138079.0,7339461.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2906680.621223376,24084113.51588776,19567823.273955148,3117503.279745505,16473320.469154073,16106751.10767014,1949614.777178707,14176169.82685979,14583460.321013
614,2387250.564,251689.298,2471973.378,93366.61188,89861.09692000003,2387250.564,251689.298,2471973.378,93366.61188,89861.09692000003,2387250.564,251689.298,2471973.378,93366.61188,89861.09692000003,1453306.0,5417429.0,200781.0,1453306.0,5417429.0,200781.0,1453306.0,5417429.0,200781.0,100.0,41.28000734469827,32.0750467310925,93.12169243204086,87.12335222598624,60.981429782153285,100.0,35.70159777190278,46.74398966598257,3488542.4297155277,2236315.089093814,64400.59957715483,1353343.1434163959,4719845.749262724,122439.12453090519,1869574.9497538055,1934108.711158415,93853.04989125647
615,0.014444698,406483.8632,1479046.8848,58.8578625,81045.70494,0.014444698,406483.8632,1479046.8848,58.8578625,81045.70494,0.014444698,406483.8632,1479046.8848,58.8578625,81045.70494,2305997.0,5858267.0,4556239.0,2305997.0,5858267.0,4556239.0,2305997.0,5858267.0,4556239.0,50.08096813108971,1.5715098442978055,11.252078480127276,4.634550335395349,2.0168098002610573,8.903791276636987,12.759471189978255,39.62131918384665,19.626914381854746,1154865.6226738847,92063.24261024973,512671.58802216616,106872.59169770668,118150.10298145945,405678.0106247323,294233.02285676287,2321122.6667119577,894249.1275626749
616,2155220.488,2318678.36,229480.9768,184117887.64,29274865.12,2155220.488,2318678.36,229480.9768,184117887.64,29274865.12,2155220.488,2318678.36,229480.9768,184117887.64,29274865.12,39251.0,260579.0,1532792.0,39251.0,260579.0,1532792.0,39251.0,260579.0,1532792.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1262613.4516267362,2760114.272794698,2609957.7330116136,980067.3270882152,2119301.9818001753,3330713.2887720363,1491372.3732072976,5722505.855023172,2718174.5223201974
617,1762895.0076,987068.6254,26453966.24,285633.2882,2074638.126,1762895.0076,987068.6254,26453966.24,285633.2882,2074638.126,1762895.0076,987068.6254,26453966.24,285633.2882,2074638.126,96350.0,188440.0,3504179.0,96350.0,188440.0,3504179.0,96350.0,188440.0,3504179.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2244311.0965804053,908837.5284735328,5970053.731698315,794925.265260628,891084.4232656386,11594857.53288686,1987204.6233868422,426319.3525165963,5841087.346182744
618,90268.8762,85298888.52,9624382.596,1704611.7959999996,605268.1858,90268.8762,85298888.52,9624382.596,1704611.7959999996,605268.1858,90268.8762,85298888.52,9624382.596,1704611.7959999996,605268.1858,304681.0,460994.0,5500818.0,304681.0,460994.0,5500818.0,304681.0,460994.0,5500818.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1357960.2030204956,14536095.99087459,6916459.772374075,2790687.584433265,5167705.919818446,19409136.663730923,808558.1518415592,1817222.954594021,5643433.500890754
619,535657.8146,1556499.9006,13927378.906,815598.33,1332672.2422,535657.8146,1556499.9006,13927378.906,815598.33,1332672.2422,535657.8146,1556499.9006,13927378.906,815598.33,1332672.2422,2555323.0,6922949.0,416092.0,2555323.0,6922949.0,416092.0,2555323.0,6922949.0,416092.0,37.31235727045214,100.0,38.68252857635742,81.70821635736664,100.0,73.85777250831192,100.0,100.0,64.2112819542456,953451.2471740358,16069974.884965032,160954.9068039371,2087908.845469552,11973018.088412698,307316.28278528526,2927499.589236074,19756119.72804432,267178.0073090596
620,620939.8452,2799344.794,1900803.1364,868616.05,264438.6796,620939.8452,2799344.794,1900803.1364,868616.05,264438.6796,620939.8452,2799344.794,1900803.1364,868616.05,264438.6796,2591251.0,4021440.0,5853133.0,2591251.0,4021440.0,5853133.0,2591251.0,4021440.0,5853133.0,14.899795852880548,91.13391775725161,16.10114739984961,86.41378444259824,99.2947580517069,53.51648322356356,50.424238209022015,70.02212494647267,15.06602673282198,386091.1090357257,3664895.822257219,942421.5718392394,2239198.0535066715,3993079.118194562,3132390.9399978626,1306618.5768336651,2815897.741447431,881834.5824876252
621,1479310.3574,1243553.615,1392026.6122,94120.46548,29704.9152,1479310.3574,1243553.615,1392026.6122,94120.46548,29704.9152,1479310.3574,1243553.615,1392026.6122,94120.46548,29704.9152,1546464.0,2966000.0,3232925.0,1546464.0,2966000.0,3232925.0,1546464.0,2966000.0,3232925.0,85.29171720332758,60.507896045830016,51.447756849838356,80.69545656253781,79.08796947403012,31.972687070930082,22.59143995607986,51.645114563493586,44.25465072753875,1319005.701531268,1794664.1967193184,1663267.3931376368,1247926.1853752849,2345749.174599733,1033652.9934878664,349368.48600239085,1531794.0979532197,1430719.6670332823
622,754140.1418,13570971.068,7328098.328,75585.9375,553111.8002,754140.1418,13570971.068,7328098.328,75585.9375,553111.8002,754140.1418,13570971.068,7328098.328,75585.9375,553111.8002,2485237.0,7618641.0,353575.0,2485237.0,7618641.0,353575.0,2485237.0,7618641.0,353575.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3386906.1522308835,7754771.324881828,559040.0370992594,20870676.149296306,10746250.475339111,1010846.9835348858,9298287.173903393,8771297.412570518,1302082.1967094382
623,28118.363460000004,8690323.102,3098437.752,21599744.32,5970786.304,28118.363460000004,8690323.102,3098437.752,21599744.32,5970786.304,28118.363460000004,8690323.102,3098437.752,21599744.32,5970786.304,3883924.0,11953672.0,923400.0,3883924.0,11953672.0,923400.0,3883924.0,11953672.0,923400.0,100.0,100.0,100.0,85.00096758652639,100.0,100.0,85.00033923976669,100.0,100.0,10927157.693418082,27200283.580918368,3000921.6953694867,3301372.9803253193,32982561.342506606,1327496.9062062728,3301348.575814716,21042583.8488201,6192788.69100105
624,5640427.8620000025,1780426.7608,4279375.4339999985,17618311.732,8601411.488,5640427.8620000025,1780426.7608,4279375.4339999985,17618311.732,8601411.488,5640427.8620000025,1780426.7608,4279375.4339999985,17618311.732,8601411.488,62755.0,190583.0,2660288.0,62755.0,190583.0,2660288.0,62755.0,190583.0,2660288.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1178687.478515625,2622725.44140625,4151248.953125,1139669.8046875,1493821.4541015625,4046466.140625,2566743.5078125,1914672.15625,5893347.265625
625,1779830.5692,760378.712,15979016.67,20857584.98,2791290.29,1779830.5692,760378.712,15979016.67,20857584.98,2791290.29,1779830.5692,760378.712,15979016.67,20857584.98,2791290.29,233032.0,300791.0,4766659.0,233032.0,300791.0,4766659.0,233032.0,300791.0,4766659.0,100.0,100.0,100.0,100.0,69.34155461989286,100.0,100.0,100.0,100.0,1775551.1764692783,1007283.657668123,7145764.700343331,1540495.6577112318,208573.15555672196,15340537.47800009,1599846.0994699174,1381649.35073212,8582762.134327313
626,12996168.765999995,421590.1964,9250096.826,51145.31204,10051105.772,12996168.765999995,421590.1964,9250096.826,51145.31204,10051105.772,12996168.765999995,421590.1964,9250096.826,51145.31204,10051105.772,2374490.0,5341748.0,6315004.0,2374490.0,5341748.0,6315004.0,2374490.0,5341748.0,6315004.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4068770.7642562417,14832953.90811992,19099308.640540235,5129121.276086781,6033578.9865561705,14721551.376528429,3658150.0259081265,13043447.078628102,15925105.825945983
627,1740188.21,1119325.3088,5940113.376,1847740.4844,289790.3554,1740188.21,1119325.3088,5940113.376,1847740.4844,289790.3554,1740188.21,1119325.3088,5940113.376,1847740.4844,289790.3554,1002548.0,1614542.0,3263246.0,1002548.0,1614542.0,3263246.0,1002548.0,1614542.0,3263246.0,100.0,86.6591630073099,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2826425.2220146107,1399148.5836014813,4028794.5583225093,1113554.2185030105,3247764.6791090346,5295767.731272512,1516833.7390394427,3217437.695944065,4320663.153968333
628,333405.3374,938202.493,9382183.46,1087041.1809999999,431479.8026,333405.3374,938202.493,9382183.46,1087041.1809999999,431479.8026,333405.3374,938202.493,9382183.46,1087041.1809999999,431479.8026,275609.0,428403.0,5494042.0,275609.0,428403.0,5494042.0,275609.0,428403.0,5494042.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.11004021209007,576323.6194996152,688703.8588947977,8554317.13599874,515627.7921747486,1079069.4833648358,10436394.123373087,483682.10500280786,2657049.4882222493,4401279.255469117
629,11996471.132000005,12860897.906,3521837.54,44582839.2,1194002.6772,11996471.132000005,12860897.906,3521837.54,44582839.2,1194002.6772,11996471.132000005,12860897.906,3521837.54,44582839.2,1194002.6772,1338569.0,2401975.0,5064462.0,1338569.0,2401975.0,5064462.0,1338569.0,2401975.0,5064462.0,100.0,99.89505452326713,100.0,100.0,100.0,80.72196234048926,100.0,100.0,100.0,3495770.507008464,2399454.2358852457,5795372.895930099,2664046.54296875,3409642.759765625,4088133.1083883885,2568525.3671875,6401744.779336741,7698104.132538563
630,2275573.044,2952413.776,20773120.68,32721.51142,1787292.5356,2275573.044,2952413.776,20773120.68,32721.51142,1787292.5356,2275573.044,2952413.776,20773120.68,32721.51142,1787292.5356,446943.0,926876.0,75610.0,446943.0,926876.0,75610.0,446943.0,926876.0,75610.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1778197.8594275801,1839237.1941390173,1252481.7245454127,2645624.0188399768,2326619.8112638714,752696.5281842464,1658841.8046875,1160062.6298828125,644373.0189536449
631,1521064.8,872872.4524,1680400.5624,2477543.114,18884201.308,1521064.8,872872.4524,1680400.5624,2477543.114,18884201.308,1521064.8,872872.4524,1680400.5624,2477543.114,18884201.308,2540384.0,4952462.0,16441240.0,2540384.0,4952462.0,16441240.0,2540384.0,4952462.0,16441240.0,62.46335635094346,100.0,94.4820134837416,100.0,15.562125762819248,100.0,100.0,84.08555355960938,8.725978341982758,1586809.1106023514,11424477.869652249,15534014.593694316,3136226.0239190445,770708.3647958334,34952561.03754653,3304485.5811069617,4164305.087529302,1434659.041553406
632,2163018.194,15022808.572,1959635.4052,249109.2678,1839806.3496,2163018.194,15022808.572,1959635.4052,249109.2678,1839806.3496,2163018.194,15022808.572,1959635.4052,249109.2678,1839806.3496,1855980.0,4894353.0,173959.0,1855980.0,4894353.0,173959.0,1855980.0,4894353.0,173959.0,100.0,100.0,100.0,100.0,100.0,100.0,78.51009716394863,100.0,100.0,8485090.855204493,9078951.23964184,357455.78478894633,18576600.17331505,13523642.925336033,545413.4007453859,1457131.701343454,11167685.519240353,511161.7661844533
633,9617038.31,99219649.76,1634357.0,231158.6112,204787.8064,9617038.31,99219649.76,1634357.0,231158.6112,204787.8064,9617038.31,99219649.76,1634357.0,231158.6112,204787.8064,2947677.0,6392040.0,9931497.0,2947677.0,6392040.0,9931497.0,2947677.0,6392040.0,9931497.0,100.0,19.594440305753412,100.0,66.89093290299375,100.0,100.0,100.0,100.0,100.0,6521300.78639852,1252484.4621198804,60569242.04510739,1971728.6442669793,8088418.911228147,34819329.71610691,6892574.869168386,10173987.502326835,25402982.83982696
634,1179443.6798,29330805.56,13830097.018,24253080.78,23299.98486,1179443.6798,29330805.56,13830097.018,24253080.78,23299.98486,1179443.6798,29330805.56,13830097.018,24253080.78,23299.98486,1851369.0,4587563.0,149963.0,1851369.0,4587563.0,149963.0,1851369.0,4587563.0,149963.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16538696.864834646,10238492.53573522,4468689.85273978,8242050.049917201,22587822.625587784,5625401.539004098,12792375.309578223,42674302.85316719,1707736.2554471055
635,12961422.666,4264414.464,26245503.16,1086826.6334,14122.123352,12961422.666,4264414.464,26245503.16,1086826.6334,14122.123352,12961422.666,4264414.464,26245503.16,1086826.6334,14122.123352,1660499.0,5202373.0,309559.0,1660499.0,5202373.0,309559.0,1660499.0,5202373.0,309559.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3898674.8477111016,7084437.2263114285,1547375.2788294877,1942680.2162397895,17171943.56277634,781793.9417477483,3206508.741981166,21932147.21098307,1900736.5596039922
636,16921.400038,107243.00072000004,2565897.756,1998664.8834,2479029.788,16921.400038,107243.00072000004,2565897.756,1998664.8834,2479029.788,16921.400038,107243.00072000004,2565897.756,1998664.8834,2479029.788,5601313.0,9250807.0,8407711.0,5601313.0,9250807.0,8407711.0,5601313.0,9250807.0,8407711.0,51.67821350368812,20.065758812736792,13.307277899303797,96.26135474898892,18.906321808725732,18.287234032253085,58.453519075515786,15.523274052711015,26.700636034224882,2894658.491149838,1856244.6208517721,1118837.4677403343,5391899.777531235,1748987.3413241268,1537537.7873254863,3274164.5629343456,1436028.122697374,2244912.312919489
637,1161.8605220000004,271865.0402,637029.954,65117.0575,27206960.26,1161.8605220000004,271865.0402,637029.954,65117.0575,27206960.26,1161.8605220000004,271865.0402,637029.954,65117.0575,27206960.26,866449.0,1264816.0,6121698.0,866449.0,1264816.0,6121698.0,866449.0,1264816.0,6121698.0,53.43242781419107,100.0,100.0,100.0,100.0,100.0,6.492418647528589,100.0,100.0,462964.7364717804,1975817.3724085852,16915593.735810444,2089536.3830241326,2630285.3140739654,44235532.85157535,56253.496447324986,2349879.478764241,13830539.148090186
638,15276289.867999995,3444889.966,1251314.5336,539818.1584,83038.22988,15276289.867999995,3444889.966,1251314.5336,539818.1584,83038.22988,15276289.867999995,3444889.966,1251314.5336,539818.1584,83038.22988,354641.0,578888.0,10759393.0,354641.0,578888.0,10759393.0,354641.0,578888.0,10759393.0,100.0,100.0,100.0,100.0,100.0,0.12883101046346995,100.0,100.0,100.0,1426371.5428255573,1000058.2039676083,31829604.444262654,2104422.372272148,2768152.1662480067,13861.434721635855,1476941.5890907433,3569172.8394149765,17597467.674836654
639,4381278.212,4901636.374,736125.6206,655384.2846,5756323.476,4381278.212,4901636.374,736125.6206,655384.2846,5756323.476,4381278.212,4901636.374,736125.6206,655384.2846,5756323.476,3141401.0,5896277.0,5216520.0,3141401.0,5896277.0,5216520.0,3141401.0,5896277.0,5216520.0,100.0,100.0,100.0,82.35941689099884,80.24937485128083,69.31417507304901,100.0,68.68652109191676,100.0,4102170.908459426,6313346.284369926,10963519.985664178,2587239.5458080065,4731725.431999856,3615787.805520616,4911366.243018551,4049947.545242837,8017140.151516606
