,hst,chnst,z
11430,615722.0,1081748.0,4817398.0
11431,1072939.0,1952780.0,7090903.0
11432,1186000.0,2282367.0,31180311.0
11433,1185020.0,2507957.0,10001576.0
11434,1308968.0,2601512.0,2306521.0
11435,1654761.0,3135735.0,2672720.0
11436,1760347.0,3320517.0,4065841.0
11437,1924921.0,3727708.0,7449732.0
11438,1707868.0,3504528.0,7884997.0
11439,1225593.0,3002027.0,7736852.0
11440,1161483.0,2745320.0,4446331.0
11441,1146795.0,2836141.0,2232701.0
11442,1584304.0,3555434.0,744184.0
11443,2065724.0,4986649.0,263674.0
11444,1711020.0,4733448.0,141381.0
11445,1034769.0,2790418.0,88466.0
11446,455843.0,1193643.0,93791.0
11447,186150.0,545136.0,202198.0
11448,88818.0,280529.0,378032.0
11449,89808.0,206942.0,867282.0
11450,87050.0,183329.0,1715270.0
11451,91588.0,204730.0,2475891.0
11452,134429.0,243947.0,2525066.0
11453,219964.0,381129.0,2890896.0
11454,421455.0,648191.0,3281983.0
11455,791747.0,1528426.0,3382945.0
11456,1473881.0,2361796.0,3168267.0
11457,1572431.0,2540291.0,3299021.0
11458,1528354.0,2610310.0,2327102.0
11459,1596920.0,2604312.0,3027574.0
11460,1620012.0,10722527.0,4733691.0
11461,1806735.0,65624679.0,7688911.0
11462,1653887.0,14276714.0,10990133.0
11463,1424807.0,3613092.0,9717314.0
11464,1188832.0,3351611.0,6123694.0
11465,1225085.0,3215211.0,2629085.0
11466,1568189.0,3893275.0,936203.0
11467,1770316.0,4201163.0,396277.0
11468,1795006.0,4619033.0,176039.0
11469,1380381.0,3201903.0,121134.0
11470,553755.0,1365590.0,102669.0
11471,202286.0,609024.0,167502.0
11472,101262.0,342551.0,604135.0
11473,77073.0,234566.0,2299744.0
11474,98744.0,258856.0,4139487.0
11475,127294.0,235343.0,9946988.0
11476,170847.0,285792.0,28154629.0
11477,282797.0,457762.0,5798291.0
11478,540618.0,876802.0,4608755.0
11479,980426.0,1700550.0,4505176.0
11480,1434407.0,2673540.0,4241126.0
11481,1728702.0,3298116.0,3758342.0
11482,2473645.0,4216756.0,3483960.0
11483,2477133.0,4547396.0,4304182.0
11484,2399078.0,4336059.0,6298864.0
11485,2444404.0,4378781.0,8868727.0
11486,2301292.0,4795785.0,11097104.0
11487,2042276.0,4350073.0,9935267.0
11488,1749288.0,3994264.0,5134814.0
11489,1628127.0,4172541.0,2084475.0
11490,1919496.0,4788028.0,766005.0
11491,2102797.0,5619846.0,294939.0
11492,1849447.0,4916903.0,158350.0
11493,954286.0,2505263.0,94042.0
11494,331043.0,945769.0,99530.0
11495,144110.0,375006.0,222123.0
11496,79557.0,239981.0,749130.0
11497,79804.0,195797.0,2272086.0
11498,161653.0,289303.0,3949145.0
11499,147322.0,293712.0,5756321.0
11500,187048.0,349166.0,4085515.0
11501,287947.0,572333.0,4819250.0
11502,765511.0,1262561.0,5716601.0
11503,1340386.0,2240482.0,6039580.0
11504,1632475.0,3071568.0,6359343.0
11505,1814276.0,3473736.0,5104848.0
11506,2223193.0,4005437.0,3052573.0
11507,2634603.0,4571622.0,3466491.0
11508,3193026.0,5545216.0,5472820.0
11509,3341585.0,5760232.0,7736063.0
11510,2836757.0,5125478.0,9003733.0
11511,2106170.0,4057431.0,8083081.0
11512,1547345.0,3426633.0,4167934.0
11513,1501069.0,3613941.0,1600288.0
11514,2131330.0,4381025.0,599021.0
11515,2083021.0,5268359.0,255451.0
11516,2015687.0,5772605.0,135654.0
11517,856332.0,2304442.0,90781.0
11518,458327.0,935909.0,95404.0
11519,165833.0,381259.0,210505.0
11520,95491.0,269998.0,639508.0
11521,87446.0,235432.0,1921092.0
11522,155349.0,277743.0,3372183.0
11523,169015.0,329485.0,4424758.0
11524,200792.0,374561.0,3596513.0
11525,312962.0,591926.0,4472855.0
11526,763356.0,1217358.0,5517208.0
11527,1224105.0,1942337.0,5960161.0
11528,1559141.0,2801532.0,5859745.0
11529,1764035.0,3255370.0,4822629.0
11530,2209535.0,3717593.0,3085939.0
11531,2599944.0,4318059.0,3370703.0
11532,2911814.0,4686136.0,5215096.0
11533,2944001.0,4831083.0,8004163.0
11534,2404442.0,4789428.0,8805136.0
11535,1682989.0,3892896.0,7492778.0
11536,1365171.0,3841091.0,3855738.0
11537,1258361.0,2869847.0,1532185.0
11538,1837179.0,3648431.0,559172.0
11539,1889996.0,4127254.0,260749.0
11540,1441437.0,3509924.0,145455.0
11541,712459.0,1832090.0,91795.0
11542,273157.0,814837.0,98019.0
11543,116822.0,334450.0,185566.0
11544,80120.0,218178.0,599963.0
11545,77694.0,214224.0,1927783.0
11546,189655.0,299194.0,3410815.0
11547,179383.0,314001.0,4437892.0
11548,183110.0,344555.0,3769571.0
11549,291277.0,538422.0,4535296.0
11550,855305.0,1388778.0,5503388.0
11551,1307671.0,2273192.0,5391122.0
11552,1772412.0,2863950.0,5378887.0
11553,1856651.0,3200502.0,4281891.0
11554,2391411.0,3808639.0,2607721.0
11555,2623636.0,4150203.0,3050857.0
11556,2938353.0,4713101.0,4803150.0
11557,2916350.0,4515954.0,6685309.0
11558,2472915.0,3913085.0,8539512.0
11559,2075878.0,3470818.0,7249422.0
11560,1497604.0,3131836.0,3807325.0
11561,1278079.0,6695009.0,1448779.0
11562,1611362.0,3310562.0,532742.0
11563,1871618.0,4168698.0,222973.0
11564,1589735.0,3750387.0,125713.0
11565,775837.0,1953150.0,81236.0
11566,470354.0,1066378.0,83395.0
11567,385779.0,581493.0,171064.0
11568,167097.0,310137.0,615331.0
11569,177012.0,291243.0,2486292.0
11570,213795.0,304182.0,3903951.0
11571,168674.0,220731.0,4422559.0
11572,170961.0,253183.0,3769103.0
11573,290176.0,438981.0,4503597.0
11574,815140.0,1136556.0,5396437.0
11575,1254770.0,1917846.0,5534811.0
11576,1638602.0,2526878.0,6167576.0
11577,1746412.0,3261151.0,4698267.0
11578,1983572.0,3149883.0,3054567.0
11579,2218754.0,3565022.0,3180791.0
11580,2381936.0,3894089.0,4807122.0
11581,2443267.0,4083689.0,6754625.0
11582,2201514.0,3676298.0,8001320.0
11583,1693547.0,2819374.0,6892785.0
11584,1204889.0,2233614.0,3577889.0
11585,1087929.0,2146794.0,1509494.0
11586,1416789.0,2707179.0,529675.0
11587,1868336.0,3843699.0,220493.0
11588,1520948.0,3633153.0,121997.0
11589,797573.0,2026232.0,73966.0
11590,351117.0,922788.0,84872.0
11591,149642.0,430176.0,168038.0
11592,73541.0,290206.0,555448.0
11593,69532.0,244596.0,1694502.0
11594,130538.0,293080.0,3003333.0
11595,144258.0,256197.0,3965187.0
11596,174624.0,346390.0,3170860.0
11597,251179.0,490337.0,3921987.0
11598,803261.0,1225876.0,5059781.0
11599,1182813.0,1904856.0,5280101.0
11600,1288446.0,2716290.0,5604571.0
11601,1403127.0,2924743.0,4593394.0
11602,1254265.0,2581040.0,2280480.0
11603,1592921.0,3175481.0,2574229.0
11604,1854107.0,3373570.0,3800655.0
11605,2039130.0,3583440.0,5706595.0
11606,1771488.0,3295172.0,7244921.0
11607,1580463.0,2857064.0,7105742.0
11608,1069514.0,2061550.0,4234969.0
11609,1040118.0,2297412.0,1924551.0
11610,1351572.0,2960159.0,705193.0
11611,1668027.0,3966573.0,281705.0
11612,1257172.0,4788450.0,147322.0
11613,893944.0,2501447.0,85169.0
11614,333553.0,1018948.0,92965.0
11615,143851.0,513843.0,225184.0
11616,77647.0,344875.0,414432.0
11617,70764.0,246466.0,1012011.0
11618,77792.0,219452.0,1867297.0
11619,95592.0,221259.0,2670659.0
11620,127335.0,273525.0,2729784.0
11621,208864.0,429766.0,3338779.0
11622,430491.0,743868.0,3560721.0
11623,727346.0,1220812.0,3643043.0
11624,1239087.0,1834777.0,3738826.0
11625,1309493.0,2171167.0,3325100.0
11626,1358819.0,2259252.0,2688954.0
11627,1327014.0,2217218.0,3427299.0
11628,1642134.0,2667596.0,5290641.0
11629,1563977.0,2696502.0,7626749.0
11630,1690854.0,2973542.0,8810411.0
11631,1490271.0,3044131.0,9471241.0
11632,1168423.0,2669811.0,5785023.0
11633,1200884.0,2527732.0,2683631.0
11634,1543565.0,3110298.0,1005236.0
11635,1780183.0,3792465.0,356623.0
11636,1550008.0,3852008.0,161084.0
11637,1033939.0,2679015.0,89134.0
11638,396650.0,1010003.0,98335.0
11639,182451.0,514636.0,165175.0
11640,82578.0,284766.0,430402.0
11641,58990.0,189385.0,1023505.0
11642,76738.0,204190.0,2089432.0
11643,99757.0,257811.0,3052093.0
11644,142192.0,296602.0,3394483.0
11645,238179.0,436885.0,4370673.0
11646,465717.0,799636.0,4878456.0
11647,835138.0,1435969.0,5065989.0
11648,1275457.0,2272028.0,4945449.0
11649,1635947.0,3213225.0,4311660.0
11650,1827735.0,3589899.0,3879946.0
11651,1854499.0,3555953.0,5290401.0
11652,1958540.0,3569894.0,7092781.0
11653,2234670.0,4057353.0,9534879.0
11654,2223877.0,4384167.0,13409523.0
11655,1845796.0,3987091.0,12269238.0
11656,1537962.0,3568304.0,5183635.0
11657,1448053.0,3703096.0,1924768.0
11658,1550315.0,4378409.0,692696.0
11659,1841419.0,5399399.0,274907.0
11660,1493754.0,4948961.0,141903.0
11661,1042768.0,2679430.0,97988.0
11662,305058.0,1066722.0,114285.0
11663,122438.0,447192.0,213721.0
11664,65344.0,262068.0,594098.0
11665,67244.0,236079.0,1711565.0
11666,128730.0,392628.0,3011082.0
11667,144661.0,441017.0,3836509.0
11668,193984.0,488737.0,3091948.0
11669,306617.0,694760.0,3757600.0
11670,808975.0,1403307.0,4684476.0
11671,1326470.0,2550106.0,4700752.0
11672,1593217.0,3358632.0,5056576.0
11673,1726712.0,3878868.0,4419204.0
11674,2095088.0,4263887.0,2787725.0
11675,2553055.0,4917934.0,3394760.0
11676,3723803.0,6343860.0,5671428.0
11677,2957128.0,5659578.0,8360142.0
11678,2533635.0,5194111.0,9022957.0
11679,1891933.0,4197282.0,7545636.0
11680,1514744.0,3580745.0,3785699.0
11681,1480222.0,3662135.0,1438694.0
11682,1883168.0,4459487.0,543250.0
11683,2012548.0,5387268.0,243391.0
11684,1699124.0,4842763.0,127894.0
11685,959270.0,2479081.0,95443.0
11686,360568.0,1034096.0,108076.0
11687,134506.0,499522.0,192336.0
11688,75643.0,360395.0,676277.0
11689,77345.0,279175.0,1728452.0
11690,139447.0,309612.0,2883728.0
11691,154984.0,377435.0,3720472.0
11692,195483.0,492532.0,3069309.0
11693,307771.0,716779.0,3671592.0
11694,861530.0,1558712.0,4420456.0
11695,1526261.0,2669249.0,4389977.0
11696,1851035.0,3377495.0,4581938.0
11697,2234475.0,4117669.0,3916819.0
11698,2585118.0,4717104.0,2634988.0
11699,2997240.0,5456951.0,3404260.0
11700,3245015.0,5576708.0,5490028.0
11701,3205001.0,5486469.0,7978847.0
11702,2770277.0,6120478.0,8757047.0
11703,1925678.0,5440524.0,7340256.0
11704,1456030.0,5724344.0,3634701.0
11705,1365969.0,4259657.0,1464730.0
11706,1747402.0,4182586.0,590843.0
11707,2059389.0,5230648.0,279438.0
11708,1589010.0,4129322.0,156896.0
11709,801193.0,2001793.0,102187.0
11710,334865.0,725726.0,98986.0
11711,158276.0,394684.0,191635.0
11712,150971.0,302404.0,576726.0
11713,125666.0,224207.0,1874342.0
11714,215532.0,318229.0,3155908.0
11715,219973.0,311596.0,3984491.0
11716,246785.0,385090.0,3568233.0
11717,361576.0,606425.0,3858046.0
11718,1045327.0,1688055.0,4751073.0
11719,1539428.0,2551918.0,4483341.0
11720,1686986.0,2899171.0,3091706.0
11721,2060468.0,3676388.0,3914378.0
11722,2610204.0,4085020.0,3896561.0
11723,2942907.0,4511096.0,5696600.0
11724,3168990.0,4893603.0,7457632.0
11725,3272215.0,5150259.0,7445149.0
11726,2731488.0,4739625.0,8174399.0
11727,2042322.0,3756850.0,6679116.0
11728,1601358.0,3323903.0,3220532.0
11729,1876584.0,3948304.0,1271950.0
11730,2036546.0,4691885.0,530721.0
11731,2110120.0,5146859.0,268486.0
11732,3127838.0,5988317.0,142403.0
11733,1003063.0,2189481.0,83517.0
11734,389522.0,1220486.0,98042.0
11735,189016.0,1061605.0,185554.0
11736,119154.0,578288.0,507359.0
11737,112644.0,234752.0,1378058.0
11738,205472.0,290710.0,2310474.0
11739,208280.0,328949.0,3107408.0
11740,249579.0,382682.0,3184378.0
11741,387464.0,606889.0,2928350.0
11742,984906.0,1432429.0,3614334.0
11743,1461893.0,2379923.0,3551075.0
11744,1814641.0,3054213.0,3895888.0
11745,1935567.0,3423800.0,3536048.0
11746,2439081.0,3895951.0,2336403.0
11747,2878432.0,4417419.0,2852068.0
11748,2947423.0,4582379.0,4524273.0
11749,2992706.0,4617233.0,6818109.0
11750,2591629.0,4254842.0,7275279.0
11751,1897529.0,3501643.0,5712340.0
11752,1527476.0,3141998.0,3039136.0
11753,2027297.0,3519954.0,1231322.0
11754,1858324.0,4067631.0,505375.0
11755,2040029.0,5466512.0,210281.0
11756,1629219.0,4151350.0,129865.0
11757,828538.0,2345363.0,80110.0
11758,357653.0,1013951.0,106320.0
11759,177652.0,440667.0,198006.0
11760,121724.0,333058.0,590534.0
11761,106112.0,341312.0,1575835.0
11762,190239.0,570656.0,2408380.0
11763,222832.0,508272.0,2778283.0
11764,235411.0,621304.0,2184456.0
11765,337312.0,735374.0,2750241.0
11766,890643.0,1437406.0,3551524.0
11767,1459948.0,2811868.0,3742060.0
11768,1655624.0,3038347.0,3851102.0
11769,1442374.0,2968533.0,3448800.0
11770,1486769.0,3126084.0,2346783.0
11771,1818913.0,3466921.0,2747126.0
11772,2002734.0,4122012.0,4204618.0
11773,1988314.0,4249719.0,6360517.0
11774,1796449.0,3882832.0,7374600.0
11775,1467890.0,3280205.0,7286713.0
11776,1215149.0,2675938.0,4305041.0
11777,1488344.0,3667843.0,1898744.0
11778,1719084.0,4622489.0,668447.0
11779,1954661.0,4896685.0,262954.0
11780,1538964.0,3510480.0,137866.0
11781,1222527.0,2849097.0,91470.0
11782,364428.0,1006718.0,90486.0
11783,189453.0,822676.0,205898.0
11784,107862.0,425189.0,433892.0
11785,93862.0,441629.0,983025.0
11786,108201.0,420707.0,1917691.0
11787,139484.0,644060.0,2674038.0
11788,201865.0,482403.0,2800532.0
11789,322229.0,738902.0,3630472.0
11790,536276.0,1057391.0,4203133.0
11791,911455.0,1543802.0,3997690.0
11792,1654011.0,2445757.0,3813659.0
11793,1685806.0,2685801.0,3249736.0
11794,1645400.0,2692035.0,2857364.0
11795,1682811.0,2716659.0,3535214.0
11796,1755974.0,3232876.0,5227874.0
11797,2062583.0,3774399.0,7349669.0
11798,1938442.0,3116405.0,9795054.0
11799,1800626.0,3276156.0,9534051.0
11800,1464570.0,2856336.0,6045226.0
11801,1640927.0,3276192.0,2720183.0
11802,2044533.0,4010413.0,994674.0
11803,2464204.0,5077240.0,387414.0
11804,1791554.0,4023838.0,166586.0
11805,1089874.0,3614460.0,108600.0
11806,518287.0,1807612.0,94670.0
11807,210265.0,1002226.0,160822.0
11808,118596.0,1092497.0,403936.0
11809,101297.0,787861.0,1080627.0
11810,118785.0,494274.0,2378980.0
11811,177202.0,839503.0,3379585.0
11812,221967.0,934999.0,3573684.0
11813,332466.0,792772.0,4624271.0
11814,769886.0,1588874.0,4866203.0
11815,1106194.0,2100744.0,5029232.0
11816,1610311.0,3672799.0,5103418.0
11817,2162774.0,4030764.0,4505032.0
11818,2259160.0,5863193.0,3703626.0
11819,2480986.0,6205427.0,5090480.0
11820,2720745.0,5758770.0,6849888.0
11821,2898188.0,5580098.0,10215936.0
11822,2807976.0,6370769.0,15377956.0
11823,2430625.0,5804353.0,9853802.0
11824,2040189.0,4737317.0,4620231.0
11825,1952056.0,4561438.0,1719585.0
11826,2347969.0,5311456.0,636810.0
11827,2537327.0,6193514.0,286188.0
11828,1851369.0,4587563.0,149963.0
11829,1077535.0,2250413.0,111257.0
11830,378919.0,909664.0,139552.0
11831,171235.0,411191.0,283216.0
11832,114021.0,308727.0,800702.0
11833,107356.0,256359.0,2213947.0
11834,205604.0,387976.0,3560578.0
11835,203540.0,346407.0,4525929.0
11836,261222.0,510678.0,3938831.0
11837,447310.0,748737.0,4258111.0
11838,967671.0,1521246.0,4734210.0
11839,1595617.0,2782026.0,4715981.0
11840,2151550.0,4077032.0,4899403.0
11841,2283544.0,4165307.0,4653355.0
11842,2659558.0,4513712.0,3240603.0
11843,3388710.0,5504611.0,4516623.0
11844,3701164.0,6002814.0,6811330.0
11845,3827277.0,6224991.0,9622713.0
11846,3077670.0,5310375.0,10234408.0
11847,2368822.0,4766836.0,7785578.0
11848,1984277.0,4218705.0,3871722.0
11849,2218111.0,4699188.0,1419895.0
11850,3000055.0,5558448.0,542783.0
11851,2905853.0,5926952.0,244339.0
11852,2012347.0,4320021.0,136666.0
11853,1034847.0,2027633.0,101817.0
11854,372111.0,1021855.0,116290.0
11855,197943.0,498145.0,207696.0
11856,126505.0,298542.0,669386.0
11857,130581.0,314304.0,1911456.0
11858,219075.0,395880.0,2984200.0
11859,225096.0,456199.0,3911198.0
11860,279977.0,484896.0,2864417.0
11861,406099.0,691855.0,3477594.0
11862,1073948.0,1685537.0,4108424.0
11863,1689548.0,3051279.0,4552406.0
11864,2124950.0,3992236.0,4879440.0
11865,2103231.0,4271161.0,4300376.0
11866,2577146.0,4707338.0,3071292.0
11867,3178318.0,5806562.0,3758364.0
11868,3941009.0,7795760.0,6005403.0
11869,4095821.0,7961144.0,8637368.0
11870,3394742.0,8274743.0,9548020.0
11871,2450580.0,6436020.0,7978952.0
11872,2078827.0,6646294.0,3932971.0
11873,2160318.0,6104147.0,1440931.0
11874,2794692.0,6867514.0,547261.0
11875,2947893.0,6981393.0,239321.0
11876,1956896.0,5062000.0,117936.0
11877,922256.0,3052703.0,89489.0
11878,350294.0,875022.0,108862.0
11879,161624.0,498714.0,220976.0
11880,112208.0,336120.0,661790.0
11881,117137.0,387004.0,1860614.0
11882,212760.0,390856.0,2900751.0
11883,244520.0,386660.0,3351021.0
11884,310153.0,565788.0,2490819.0
11885,452877.0,925386.0,3138425.0
11886,1093709.0,1905034.0,3774056.0
11887,1613790.0,3297782.0,4001027.0
11888,2118148.0,4012384.0,4299031.0
11889,2093252.0,4534718.0,3974622.0
11890,2395725.0,4789081.0,2774817.0
11891,2932311.0,5477686.0,3700331.0
11892,3340959.0,5883276.0,6307814.0
11893,3413243.0,5979188.0,7938635.0
11894,2923376.0,5396649.0,9142864.0
11895,2284786.0,4371581.0,7172121.0
11896,1853999.0,3792789.0,3355502.0
11897,2019301.0,4105610.0,1093900.0
11898,2366856.0,4972882.0,377601.0
11899,2356411.0,4849908.0,177180.0
11900,1706897.0,3831042.0,103934.0
11901,817728.0,2012492.0,78438.0
11902,378348.0,861075.0,92371.0
11903,193653.0,442945.0,182577.0
11904,110881.0,266369.0,527594.0
11905,104236.0,286907.0,1409923.0
11906,168288.0,366634.0,2342200.0
11907,185611.0,410490.0,2746489.0
11908,242189.0,603123.0,2012643.0
11909,405549.0,908958.0,2642677.0
11910,1120400.0,1977741.0,3403843.0
11911,1718527.0,3251440.0,3656143.0
11912,2016485.0,3762015.0,3911176.0
11913,1826360.0,3630813.0,3412246.0
11914,2403556.0,3999037.0,2343500.0
11915,3043695.0,5494630.0,3025317.0
11916,3222367.0,5951229.0,5081659.0
11917,3004913.0,5305094.0,7019044.0
11918,2748439.0,4758392.0,7807583.0
11919,2241640.0,4395933.0,5946791.0
11920,1604419.0,3694527.0,2900448.0
11921,1826562.0,3984429.0,1090820.0
11922,2460978.0,5227096.0,392268.0
11923,2335651.0,5373634.0,186169.0
11924,1888207.0,4146370.0,109304.0
11925,827100.0,1766992.0,74999.0
11926,326801.0,727106.0,86204.0
11927,136833.0,412552.0,165876.0
11928,96980.0,247426.0,529325.0
11929,112346.0,431046.0,1539437.0
11930,136770.0,489254.0,2407939.0
11931,169562.0,336331.0,2908805.0
11932,241281.0,434155.0,2190191.0
11933,445295.0,693890.0,2643331.0
11934,907949.0,1482727.0,3426900.0
11935,1452907.0,2712186.0,3346015.0
11936,1852422.0,3452616.0,3651170.0
11937,1630279.0,3623287.0,3121832.0
11938,1468362.0,3051128.0,2144313.0
11939,1642260.0,3455067.0,2657830.0
11940,1772823.0,3504881.0,4317565.0
11941,1769871.0,3314906.0,6505671.0
11942,1620340.0,2973962.0,7210719.0
11943,1289019.0,2631289.0,6636956.0
11944,1076553.0,2502734.0,3498981.0
11945,1295747.0,2630584.0,1369657.0
11946,1932128.0,3634393.0,499057.0
11947,2019248.0,3908244.0,205308.0
11948,1614400.0,3663082.0,105648.0
11949,863288.0,2053395.0,67313.0
11950,340343.0,901261.0,74577.0
11951,136518.0,463084.0,176097.0
11952,72658.0,316167.0,461255.0
11953,64293.0,256468.0,1238511.0
11954,74018.0,195124.0,3455151.0
11955,97785.0,223357.0,3886686.0
11956,140721.0,343471.0,2312775.0
11957,240411.0,576349.0,3267610.0
11958,508671.0,908288.0,3607025.0
11959,860802.0,1460683.0,3667126.0
11960,1407699.0,2474433.0,3855134.0
11961,1365299.0,2579206.0,3467918.0
11962,1379179.0,2648456.0,2515027.0
11963,1397475.0,2704169.0,3122038.0
11964,1588690.0,3083002.0,4905656.0
11965,1618391.0,3421723.0,7079739.0
11966,1492545.0,3207612.0,8585625.0
11967,1339983.0,3090554.0,8962377.0
11968,1197709.0,2996894.0,5483260.0
11969,1457762.0,3457076.0,2287981.0
11970,1897813.0,4038333.0,846618.0
11971,2308426.0,5005747.0,327038.0
11972,1636073.0,4247329.0,146562.0
11973,1057110.0,2557082.0,102632.0
11974,490785.0,1595827.0,92672.0
11975,148523.0,583445.0,172944.0
11976,123995.0,373056.0,439116.0
11977,69259.0,568335.0,1541648.0
11978,74819.0,238192.0,2325624.0
11979,100912.0,633085.0,3494090.0
11980,166907.0,471040.0,3931069.0
11981,260227.0,570950.0,4734928.0
11982,583545.0,1134359.0,5413890.0
11983,989957.0,1745935.0,5271328.0
11984,1319424.0,2782523.0,5349399.0
11985,1669192.0,3620033.0,4710211.0
11986,1702653.0,4458556.0,3814837.0
11987,2126895.0,4783029.0,5060996.0
11988,2236160.0,4860360.0,7564652.0
11989,2350181.0,4994037.0,10582521.0
11990,2462017.0,5186654.0,12577241.0
11991,2001474.0,7034627.0,10392427.0
11992,1910969.0,6663191.0,5604018.0
11993,1816925.0,6409694.0,2114275.0
11994,2352218.0,6056926.0,832675.0
11995,2316847.0,6643046.0,346339.0
11996,1547690.0,4688162.0,176552.0
11997,707870.0,2105718.0,140861.0
11998,258853.0,723528.0,162055.0
11999,108961.0,285990.0,323578.0
12000,56667.0,202323.0,816998.0
12001,63013.0,179990.0,2170912.0
12002,129656.0,244975.0,3374353.0
12003,162273.0,258149.0,4212827.0
12004,192539.0,340026.0,2943098.0
12005,307192.0,581561.0,3575899.0
12006,762801.0,1356131.0,4420173.0
12007,1204919.0,2488567.0,4006712.0
12008,1449941.0,3213115.0,4444576.0
12009,1425559.0,4198836.0,3900755.0
12010,1602602.0,3780025.0,2752567.0
12011,1919295.0,4490794.0,3593672.0
12012,2332587.0,5371040.0,5525785.0
12013,2606312.0,5589665.0,8415076.0
12014,2095923.0,5208999.0,9855415.0
12015,1645292.0,4478788.0,7485693.0
12016,1476960.0,3940785.0,3593322.0
12017,1592583.0,4239149.0,1206966.0
12018,2121268.0,5238581.0,446910.0
12019,1962754.0,5629630.0,187229.0
12020,1426942.0,4184719.0,115070.0
12021,897451.0,2293208.0,81527.0
12022,244570.0,851815.0,109196.0
12023,141511.0,483918.0,193428.0
12024,146774.0,404130.0,628734.0
12025,198694.0,413676.0,1764568.0
12026,150583.0,355860.0,2799678.0
12027,127955.0,314944.0,3552035.0
12028,167938.0,388372.0,2600018.0
12029,384167.0,715796.0,3248004.0
12030,753023.0,1588761.0,3829183.0
12031,1311841.0,3066924.0,3968990.0
12032,1759871.0,4268983.0,4120970.0
12033,1813769.0,4759129.0,3566226.0
12034,2099789.0,4671285.0,2463022.0
12035,2573725.0,5340425.0,3224341.0
12036,2698685.0,6086442.0,4990092.0
12037,2645860.0,5519722.0,7534404.0
12038,2304027.0,6402405.0,8897811.0
12039,2003025.0,6123702.0,7184819.0
12040,1706689.0,6576558.0,3717376.0
12041,1666787.0,4501592.0,1352087.0
12042,2005339.0,5334002.0,484444.0
12043,2110584.0,5419545.0,211715.0
12044,1488527.0,4142983.0,121818.0
12045,741440.0,1841069.0,90911.0
12046,297611.0,713321.0,121065.0
12047,128620.0,386198.0,220326.0
12048,79225.0,281859.0,701863.0
12049,75721.0,278165.0,1951262.0
12050,133434.0,318227.0,3268634.0
12051,153067.0,309697.0,4280851.0
12052,175270.0,375848.0,2802938.0
12053,263848.0,719105.0,3646201.0
12054,723376.0,1904026.0,4466618.0
12055,1268608.0,3544924.0,4568980.0
12056,1664041.0,3655659.0,4934381.0
12057,1810544.0,4240069.0,4098846.0
12058,1922829.0,4448246.0,2787690.0
12059,2337444.0,5125137.0,3768487.0
12060,2462852.0,5434647.0,6059909.0
12061,2510891.0,5458297.0,8888059.0
12062,2361461.0,5331104.0,10552445.0
12063,1909520.0,4594102.0,8921147.0
12064,1627017.0,4446663.0,5011845.0
12065,1705626.0,4646798.0,2096263.0
12066,1950304.0,5355921.0,805978.0
12067,2057095.0,6266847.0,294593.0
12068,1671180.0,5468284.0,140010.0
12069,1024674.0,2523720.0,88471.0
12070,283403.0,767741.0,95157.0
12071,130200.0,427399.0,189790.0
12072,83334.0,348741.0,430412.0
12073,81952.0,304190.0,1182531.0
12074,147787.0,349241.0,2246876.0
12075,151507.0,340443.0,2977623.0
12076,175180.0,371772.0,2753342.0
12077,280192.0,601284.0,3221565.0
12078,800088.0,1600365.0,3642400.0
12079,1292546.0,2888187.0,3834596.0
12080,1670591.0,3911541.0,3310796.0
12081,1783955.0,4423819.0,2698651.0
12082,1913760.0,3985123.0,2119626.0
12083,2357969.0,4867778.0,2586474.0
12084,2481305.0,5037637.0,3878582.0
12085,2609696.0,5493546.0,5925308.0
12086,2317676.0,4624242.0,7402786.0
12087,1904434.0,3995891.0,7360385.0
12088,1548467.0,3449403.0,4763405.0
12089,1642698.0,3636390.0,2191686.0
12090,2047956.0,4862618.0,901459.0
12091,2068739.0,5600854.0,340664.0
12092,1431020.0,3933671.0,161724.0
12093,673855.0,1925291.0,91234.0
12094,267192.0,866529.0,80483.0
12095,127639.0,507876.0,164410.0
12096,91953.0,347856.0,443831.0
12097,112049.0,325076.0,1083771.0
12098,142430.0,330538.0,2129556.0
12099,151642.0,662920.0,3284134.0
12100,169227.0,872212.0,3230260.0
12101,240629.0,920188.0,3716029.0
12102,1039500.0,1785123.0,3919043.0
12103,2060068.0,3512722.0,3877283.0
12104,2405036.0,4082538.0,3672239.0
12105,1950753.0,4267199.0,3155587.0
12106,1666791.0,3689987.0,2440612.0
12107,1909668.0,3955408.0,3194680.0
12108,1927895.0,4248646.0,4703017.0
12109,1904211.0,4156952.0,7618934.0
12110,1798208.0,3729186.0,10005282.0
12111,1495296.0,3201940.0,11952405.0
12112,1402153.0,2600722.0,7173785.0
12113,1478177.0,3038425.0,2859413.0
12114,1822686.0,3619830.0,1082725.0
12115,2136287.0,4755426.0,413238.0
12116,1524240.0,3943286.0,181669.0
12117,801827.0,2050310.0,93925.0
12118,324732.0,948882.0,87546.0
12119,127734.0,448889.0,186412.0
12120,77493.0,328999.0,425252.0
12121,53317.0,201870.0,1180090.0
12122,65101.0,208541.0,2635457.0
12123,108352.0,228548.0,4170002.0
12124,127599.0,277379.0,4248554.0
12125,213423.0,455450.0,5231918.0
12126,471149.0,804811.0,5628352.0
12127,853950.0,1530708.0,5663648.0
12128,1607302.0,2756076.0,5628574.0
